0	0	2.5548e-08
0	1	7.3888e-09
0	2	7.39555e-09
0	3	6.39972e-09
0	4	-2.18711e-08
0	5	-1.47895e-08
0	6	8.82071e-08
0	7	8.13463e-07
0	8	-1.23329e-06
0	9	4.00844e-06
0	10	-4.08334e-06
0	11	2.44485e-07
0	12	-6.438e-06
0	13	1.86371e-06
0	14	8.26484e-07
0	15	1.99705e-07
0	16	-1.31441e-05
0	17	-1.86052e-06
0	18	2.34705e-05
0	19	3.21548e-05
0	20	4.56014e-05
0	21	-3.56486e-05
0	22	-9.48089e-05
0	23	3.4572e-05
0	24	-1.02328e-06
0	25	-4.20496e-05
0	26	-7.80437e-06
0	27	0.000330704
0	28	0.000247129
0	29	-6.46295e-05
0	30	-0.000227909
0	31	0.000121309
0	32	2.67364e-05
0	33	-0.000117503
0	34	-0.000378349
0	35	4.51461e-05
0	36	0.000571507
0	37	-0.000282398
0	38	0.000217501
0	39	0.000139622
0	40	-0.000331646
0	41	0.000184106
0	42	0.000166603
0	43	0.000339062
0	44	-0.000166754
0	45	-0.00030634
0	46	0.000327429
0	47	-0.000190072
0	48	-0.000296523
0	49	0.00054109
0	50	0.000422196
0	51	-0.000144472
0	52	-0.00036668
0	53	0.00042313
0	54	0.000552234
0	55	-0.000539021
0	56	-5.11027e-05
0	57	0.000370272
0	58	7.21484e-05
0	59	-0.000118653
0	60	2.13075e-06
0	61	6.72413e-05
0	62	-4.60043e-05
0	63	0.000110852
0	64	-7.19254e-05
0	65	-5.47245e-05
0	66	9.63097e-05
0	67	-5.86339e-05
0	68	1.75036e-05
0	69	1.17124e-05
0	70	-4.25298e-05
0	71	-8.36271e-06
0	72	-4.86347e-05
0	73	-2.61806e-05
0	74	1.18374e-05
0	75	5.75301e-06
0	76	-8.39645e-06
0	77	-1.13683e-06
0	78	7.90535e-06
0	79	7.44382e-06
0	80	5.57676e-06
0	81	2.93769e-07
0	82	2.15237e-06
0	83	-3.70137e-07
0	84	-4.07134e-07
0	85	-1.12336e-08
0	86	-4.8969e-09
0	87	7.0961e-09
0	88	7.41232e-09
0	89	7.3888e-09
0	90	2.5548e-08

1	0	3.98674e-08
1	1	1.31467e-09
1	2	-2.13876e-09
1	3	-6.31217e-09
1	4	7.64034e-09
1	5	2.13011e-08
1	6	-4.17616e-08
1	7	-9.02483e-07
1	8	8.39156e-07
1	9	-3.6015e-06
1	10	6.99448e-06
1	11	-1.85616e-06
1	12	6.34665e-06
1	13	-2.2865e-06
1	14	-1.49486e-06
1	15	-2.85138e-07
1	16	1.09839e-05
1	17	1.85919e-06
1	18	-2.67591e-05
1	19	-4.43604e-05
1	20	-2.89391e-05
1	21	1.40516e-05
1	22	7.43838e-05
1	23	-3.07594e-05
1	24	-8.82967e-06
1	25	5.36431e-05
1	26	3.25693e-05
1	27	-0.000270943
1	28	-0.000261766
1	29	8.75549e-05
1	30	0.000205022
1	31	-0.000123246
1	32	-5.03866e-05
1	33	5.64803e-05
1	34	0.000302781
1	35	-1.02095e-05
1	36	-0.000564192
1	37	0.000279775
1	38	-0.00027595
1	39	-8.56938e-05
1	40	0.0003747
1	41	-0.00020854
1	42	-0.000227072
1	43	-0.000335978
1	44	0.000260921
1	45	0.000343417
1	46	-0.000296038
1	47	0.000160186
1	48	0.000270907
1	49	-0.000430278
1	50	-0.000331569
1	51	0.000116558
1	52	0.000362619
1	53	-0.000489187
1	54	-0.000517882
1	55	0.000595755
1	56	1.20784e-05
1	57	-0.000394081
1	58	-1.55631e-05
1	59	0.000139414
1	60	-1.55316e-05
1	61	-4.12316e-05
1	62	-1.15949e-05
1	63	-0.000127626
1	64	8.15658e-05
1	65	5.85839e-05
1	66	-0.000104808
1	67	5.85878e-05
1	68	2.64298e-06
1	69	-2.63967e-05
1	70	2.17615e-05
1	71	1.94918e-05
1	72	4.9188e-05
1	73	2.61713e-05
1	74	-1.22849e-05
1	75	-1.73215e-07
1	76	4.76674e-06
1	77	-5.78411e-07
1	78	-6.19433e-06
1	79	-6.32164e-06
1	80	-6.67081e-06
1	81	-1.96988e-06
1	82	-2.09891e-06
1	83	8.60436e-07
1	84	4.8361e-07
1	85	-1.58111e-10
1	86	-3.72905e-09
1	87	-7.80103e-09
1	88	-2.10689e-09
1	89	1.31467e-09
1	90	3.98674e-08

2	0	6.15937e-08
2	1	-8.35884e-09
2	2	-8.7336e-09
2	3	-9.52279e-09
2	4	-1.29211e-08
2	5	-4.34268e-08
2	6	-2.978e-08
2	7	9.74373e-07
2	8	-3.0541e-07
2	9	2.40373e-06
2	10	-9.86567e-06
2	11	1.67429e-06
2	12	-4.51076e-06
2	13	-8.11464e-08
2	14	1.11099e-06
2	15	-2.91015e-06
2	16	-9.0863e-06
2	17	-1.05051e-05
2	18	2.52036e-05
2	19	5.48838e-05
2	20	1.28889e-05
2	21	-5.01897e-07
2	22	-2.27992e-05
2	23	9.48743e-06
2	24	3.44842e-05
2	25	-6.69645e-05
2	26	9.71931e-07
2	27	0.000232283
2	28	0.000269928
2	29	-5.98369e-05
2	30	-0.000166458
2	31	0.000146012
2	32	9.96685e-05
2	33	-1.1508e-05
2	34	-0.000347945
2	35	6.89258e-05
2	36	0.000563211
2	37	-0.000228981
2	38	0.000350135
2	39	-3.65838e-05
2	40	-0.000473949
2	41	0.000199223
2	42	0.000361608
2	43	0.000286882
2	44	-0.000327311
2	45	-0.000376793
2	46	0.000272011
2	47	-8.00203e-05
2	48	-0.000379495
2	49	0.000234621
2	50	0.000225147
2	51	-0.000145073
2	52	-0.000334598
2	53	0.000592039
2	54	0.000473404
2	55	-0.000553973
2	56	-7.52064e-05
2	57	0.000451016
2	58	-7.05496e-05
2	59	-0.000187724
2	60	4.00769e-05
2	61	4.47014e-05
2	62	4.50794e-05
2	63	0.000133425
2	64	-4.25393e-05
2	65	-0.000103678
2	66	8.71908e-05
2	67	-5.75265e-05
2	68	-1.75529e-05
2	69	3.1696e-05
2	70	-5.96227e-07
2	71	-3.30107e-05
2	72	-4.40394e-05
2	73	-2.08281e-05
2	74	1.14757e-05
2	75	-2.81155e-06
2	76	-7.44761e-07
2	77	8.85405e-07
2	78	3.36012e-06
2	79	4.39921e-06
2	80	8.13732e-06
2	81	3.88036e-06
2	82	1.956e-06
2	83	-1.25952e-06
2	84	-5.20311e-07
2	85	-1.02257e-08
2	86	-1.36544e-08
2	87	-6.45416e-09
2	88	-8.70961e-09
2	89	-8.35884e-09
2	90	6.15937e-08

3	0	9.42131e-08
3	1	-9.68513e-09
3	2	-1.81677e-09
3	3	6.89296e-09
3	4	-4.58742e-10
3	5	6.06729e-08
3	6	1.39568e-07
3	7	-8.46139e-07
3	8	-3.29114e-07
3	9	-5.09556e-07
3	10	1.08816e-05
3	11	-1.87936e-07
3	12	2.31205e-06
3	13	2.58539e-06
3	14	-1.13488e-06
3	15	7.71643e-06
3	16	7.82132e-06
3	17	2.30177e-05
3	18	-1.73854e-05
3	19	-5.80084e-05
3	20	-1.51504e-05
3	21	9.92929e-06
3	22	-8.89299e-06
3	23	5.87905e-07
3	24	-3.84965e-05
3	25	8.39792e-05
3	26	-4.70921e-05
3	27	-0.000235741
3	28	-0.000270254
3	29	-1.60383e-05
3	30	0.000173692
3	31	-0.000154913
3	32	-0.000119202
3	33	1.36047e-05
3	34	0.000420722
3	35	-0.000134771
3	36	-0.000551983
3	37	0.000188214
3	38	-0.000384503
3	39	0.000142954
3	40	0.000561403
3	41	-0.000207318
3	42	-0.00049643
3	43	-0.000298804
3	44	0.000296992
3	45	0.000376187
3	46	-0.000247852
3	47	-5.39576e-05
3	48	0.000429594
3	49	-0.000129647
3	50	-0.000218073
3	51	0.000208329
3	52	0.000256205
3	53	-0.00066276
3	54	-0.00042171
3	55	0.000487291
3	56	0.000131095
3	57	-0.000429308
3	58	0.000117183
3	59	0.000204133
3	60	-6.16279e-05
3	61	-6.71844e-05
3	62	-3.19118e-05
3	63	-0.000118808
3	64	2.23368e-05
3	65	0.000134034
3	66	-5.38783e-05
3	67	5.14535e-05
3	68	2.19625e-05
3	69	-2.54676e-05
3	70	-5.88981e-07
3	71	3.56081e-05
3	72	4.12858e-05
3	73	1.03178e-05
3	74	-9.22702e-06
3	75	2.57392e-06
3	76	8.79201e-07
3	77	2.85034e-07
3	78	-1.04464e-06
3	79	-1.59941e-06
3	80	-9.02567e-06
3	81	-5.31809e-06
3	82	-1.61304e-06
3	83	1.49837e-06
3	84	5.26328e-07
3	85	2.10876e-08
3	86	1.91975e-08
3	87	1.23726e-09
3	88	-1.80602e-09
3	89	-9.68513e-09
3	90	9.42131e-08

4	0	1.42674e-07
4	1	-1.33221e-09
4	2	8.6476e-09
4	3	6.26032e-09
4	4	4.90878e-08
4	5	-3.02295e-08
4	6	-1.72464e-07
4	7	4.71858e-07
