0	1	0.01	0
0.069903	0.0349515	0.00997334	-0.000831853
0.1498	0.0399484	0.00985711	-0.0022062
0.220301	0.0352507	0.00964499	-0.00395519
0.283438	0.0315685	0.00933197	-0.0061203
0.34062	0.0285908	0.00891204	-0.0087424
0.397868	0.0286241	0.00831915	-0.0122012
0.450132	0.0261321	0.00758064	-0.0163104
0.497888	0.0238777	0.00669408	-0.0210851
0.541865	0.0219888	0.0056525	-0.0265656
0.582649	0.0203919	0.00444811	-0.0327947
0.620694	0.0190226	0.00307284	-0.0398152
0.656362	0.017834	0.0015185	-0.0476699
0.689946	0.0167916	-0.000223232	-0.0564016
0.721684	0.0158692	-0.00216076	-0.0660526
0.751778	0.0150468	-0.00430255	-0.0766653
0.780395	0.0143086	-0.0066571	-0.0882821
0.807679	0.0136421	-0.009233	-0.100945
0.833753	0.0130372	-0.0120388	-0.114697
0.858725	0.0124856	-0.0150833	-0.129579
0.882686	0.0119807	-0.0183751	-0.145633
0.905719	0.0115166	-0.021923	-0.162902
0.927897	0.0110887	-0.0257358	-0.181428
0.949283	0.0106931	-0.0298225	-0.201253
0.969935	0.0103262	-0.034192	-0.222418
0.989905	0.00998513	-0.0388536	-0.244967
1.00924	0.00966747	-0.0438166	-0.268941
1.02798	0.00937104	-0.0490902	-0.294383
1.04617	0.00909396	-0.0546843	-0.321335
1.06384	0.00883459	-0.0606087	-0.349841
1.08102	0.00859154	-0.0668734	-0.379943
1.09775	0.00836356	-0.0734891	-0.411686
1.11405	0.00814957	-0.0804665	-0.445112
1.12995	0.00794863	-0.0878168	-0.480267
1.14547	0.00775991	-0.0955519	-0.517195
1.16063	0.00758271	-0.103684	-0.555942
1.17546	0.0074164	-0.112226	-0.596555
1.18998	0.00726046	-0.121193	-0.639082
1.20421	0.00711444	-0.130597	-0.68357
1.21817	0.00697797	-0.140457	-0.73007
1.23187	0.00685076	-0.150787	-0.778634
1.24534	0.00673259	-0.161608	-0.829314
1.25858	0.00662331	-0.172939	-0.882167
1.27163	0.00652285	-0.184802	-0.93725
1.28449	0.00643124	-0.197221	-0.994624
1.29719	0.00634856	-0.210224	-1.05435
1.30974	0.00627502	-0.223841	-1.11651
1.32216	0.00621096	-0.238107	-1.18116
1.33447	0.00615682	-0.253061	-1.2484
1.3467	0.00611326	-0.268747	-1.3183
1.35886	0.00608113	-0.285218	-1.39096
1.37099	0.00606156	-0.302534	-1.4665
1.3831	0.00605605	-0.320767	-1.54504
1.39523	0.00606661	-0.340004	-1.62671
1.40742	0.00609592	-0.360351	-1.7117
1.41972	0.00614765	-0.381937	-1.80019
1.43217	0.00622695	-0.404927	-1.89244
1.44485	0.00634117	-0.429534	-1.98877
1.45786	0.00650132	-0.456046	-2.08957
1.47131	0.0067245	-0.484858	-2.1954
1.48538	0.00703913	-0.516551	-2.30707
1.50038	0.00749632	-0.552032	-2.4258
1.51678	0.00819929	-0.592866	-2.55364
1.53557	0.00939597	-0.642196	-2.69456
1.55355	0.00899023	-0.691799	-2.82017
1.56963	0.00804287	-0.738003	-2.92157
1.58576	0.00806205	-0.78585	-3.00957
1.6006	0.00742294	-0.83105	-3.0758
1.6145	0.00694967	-0.874155	-3.12275
1.62773	0.00661551	-0.915693	-3.15222
1.64048	0.00637479	-0.95599	-3.16527
1.65213	0.00582147	-0.992851	-3.16321
1.66273	0.00529958	-1.02632	-3.14926
1.6726	0.00493874	-1.05732	-3.12571
1.68196	0.00467712	-1.08642	-3.094
1.69092	0.00448254	-1.114	-3.05511
1.6996	0.00433689	-1.14031	-3.00974
1.70806	0.00422931	-1.16556	-2.95841
1.71636	0.00415307	-1.1899	-2.90151
1.72457	0.00410407	-1.21347	-2.83931
1.73273	0.00408009	-1.23637	-2.77201
1.74089	0.00408046	-1.2587	-2.6997
1.7491	0.00410598	-1.28056	-2.62239
1.75742	0.00415918	-1.30203	-2.53998
1.76591	0.00424493	-1.32323	-2.45221
1.77465	0.00437183	-1.34426	-2.35862
1.78376	0.00455524	-1.3653	-2.25841
1.79341	0.00482446	-1.38657	-2.15013
1.8039	0.00524363	-1.40849	-2.03098
1.81589	0.00599324	-1.43202	-1.89431
1.83187	0.00799348	-1.46085	-1.7137
1.84326	0.00569259	-1.47964	-1.58782
1.85367	0.00520706	-1.49559	-1.47561
1.86419	0.00526023	-1.51053	-1.36572
1.87386	0.00483408	-1.52326	-1.26826
1.883	0.00456991	-1.53444	-1.17951
1.8918	0.00439648	-1.54445	-1.09743
1.90035	0.00427598	-1.5535	-1.02083
1.90873	0.00419048	-1.56175	-0.948941
1.91699	0.00413013	-1.56931	-0.881197
1.92517	0.00408894	-1.57625	-0.817189
1.93329	0.00406302	-1.58264	-0.75659
1.94139	0.00404974	-1.58853	-0.69914
1.94949	0.00404727	-1.59397	-0.64462
1.95759	0.00405426	-1.59898	-0.592846
1.96573	0.00406977	-1.60361	-0.543661
1.97392	0.0040931	-1.60786	-0.496924
1.98217	0.00412376	-1.61177	-0.452512
1.99049	0.00416139	-1.61536	-0.410315
1.9989	0.00420578	-1.61864	-0.370231
2.00742	0.00425678	-1.62163	-0.332168
2.01604	0.00431437	-1.62434	-0.296041
2.0248	0.00437857	-1.62678	-0.261769
2.0337	0.00444949	-1.62896	-0.229278
2.04276	0.00452729	-1.63089	-0.198499
2.05198	0.00461219	-1.63259	-0.169364
2.06139	0.00470449	-1.63405	-0.141809
2.071	0.00480454	-1.63528	-0.115775
2.08082	0.00491276	-1.6363	-0.091203
2.09088	0.00502965	-1.6371	-0.0680365
2.10119	0.00515576	-1.63768	-0.0462214
2.11178	0.00529176	-1.63806	-0.025705
2.12265	0.00543841	-1.63823	-0.0064359
2.13385	0.00559656	-1.6382	0.0116359
2.14538	0.0057672	-1.63797	0.0285592
2.15728	0.00595147	-1.63753	0.0443821
2.16959	0.00615065	-1.63689	0.0591516
2.18232	0.00636625	-1.63605	0.0729142
2.19552	0.00659997	-1.635	0.0857156
2.20923	0.00685382	-1.63374	0.0976012
2.22349	0.0071301	-1.63227	0.108616
2.23835	0.00743151	-1.63058	0.118804
2.25387	0.00776123	-1.62866	0.12821
2.27012	0.00812302	-1.6265	0.136879
2.28716	0.00852136	-1.6241	0.144854
2.30508	0.0089616	-1.62143	0.152182
2.32398	0.00945026	-1.61849	0.158906
2.34398	0.00999532	-1.61525	0.165073
2.36519	0.0106066	-1.61169	0.17073
2.38778	0.0112967	-1.60777	0.175925
2.41194	0.0120813	-1.60346	0.180709
2.43791	0.0129813	-1.59871	0.185134
2.46596	0.0140243	-1.59345	0.18926
2.49645	0.0152487	-1.58762	0.193148
2.52987	0.0167095	-1.5811	0.19687
2.56685	0.01849	-1.57375	0.200512
2.6083	0.020726	-1.56536	0.204183
2.65563	0.0236633	-1.55561	0.20803
2.71128	0.0278243	-1.54391	0.212294
2.78064	0.0346802	-1.52901	0.217461
2.88557	0.0524664	-1.50577	0.2254
2.96526	0.0398446	-1.48756	0.231757
3.04538	0.0400572	-1.46873	0.238587
3.11904	0.0368329	-1.45091	0.245349
3.18901	0.0349848	-1.4335	0.252279
3.2565	0.0337457	-1.41624	0.259506
3.32201	0.0327521	-1.39899	0.267105
3.38576	0.0318781	-1.38171	0.27513
3.44791	0.031073	-1.36436	0.283636
3.50854	0.0303145	-1.34689	0.292675
3.56772	0.0295927	-1.32929	0.302305
3.62553	0.0289036	-1.31153	0.312592
3.68202	0.0282469	-1.29356	0.323609
3.73727	0.027624	-1.27537	0.335445
3.79135	0.0270382	-1.25689	0.3482
3.84434	0.0264943	-1.23808	0.361999
3.89634	0.0259995	-1.21888	0.376991
3.94746	0.0255637	-1.1992	0.393364
3.99787	0.0252016	-1.17893	0.411356
4.04774	0.0249357	-1.15793	0.431282
4.09734	0.0248027	-1.136	0.45358
4.14708	0.0248675	-1.11283	0.478884
4.1976	0.0252584	-1.08793	0.508214
4.24702	0.0247115	-1.06202	0.541192
4.29336	0.0231712	-1.03615	0.576794
4.33676	0.0217008	-1.01031	0.615131
4.37745	0.0203448	-0.984469	0.656385
4.41565	0.0190963	-0.958581	0.700754
4.45154	0.0179466	-0.932601	0.748441
4.48531	0.0168873	-0.906486	0.79966
4.51253	0.0136108	-0.884101	0.84624
4.53733	0.0123995	-0.862545	0.893472
4.56231	0.0124859	-0.839591	0.946362
4.58511	0.0114024	-0.817413	1.00003
4.60609	0.010488	-0.795878	1.05456
4.62553	0.00972424	-0.77484	1.11014
4.64368	0.00907355	-0.754191	1.16691
4.6607	0.00851013	-0.733846	1.22498
4.67673	0.00801604	-0.71374	1.28445
4.69189	0.00757831	-0.693819	1.34538
4.70627	0.00718723	-0.67404	1.40784
4.71994	0.00683537	-0.654364	1.4719
4.73297	0.00651692	-0.634759	1.5376
4.74542	0.00622724	-0.615197	1.60498
4.75735	0.00596256	-0.595652	1.6741
4.76879	0.00571979	-0.576102	1.745
4.77978	0.00549638	-0.556526	1.81771
4.79036	0.00529017	-0.536906	1.89227
4.80056	0.00509934	-0.517223	1.96871
4.81041	0.00492235	-0.497462	2.04708
4.81992	0.00475785	-0.477606	2.1274
4.82913	0.0046047	-0.45764	2.2097
4.83805	0.0044619	-0.43755	2.29401
4.84671	0.00432857	-0.417322	2.38037
4.85512	0.00420394	-0.396941	2.46881
4.86329	0.00408735	-0.376394	2.55934
4.87125	0.00397819	-0.355667	2.65199
4.879	0.00387594	-0.334746	2.74681
4.88656	0.00378013	-0.313617	2.84379
4.89394	0.00369035	-0.292266	2.94298
4.90116	0.00360624	-0.270678	3.04439
4.90821	0.00352746	-0.248838	3.14805
4.91512	0.00345373	-0.226731	3.25397
4.92189	0.0033848	-0.204341	3.36218
4.92853	0.00332044	-0.181649	3.47268
4.93505	0.00326046	-0.15864	3.5855
4.94146	0.00320469	-0.135294	3.70065
4.94776	0.00315299	-0.11159	3.81813
4.95398	0.00310523	-0.0875091	3.93795
4.9601	0.00306131	-0.0630276	4.06012
4.96614	0.00302117	-0.0381218	4.18462
4.97211	0.00298473	-0.012766	4.31146
4.97801	0.00295198	0.0130672	4.44062
4.98386	0.00292289	0.0394077	4.57207
4.98965	0.00289745	0.0662874	4.70577
4.99541	0.0028757	0.0937408	4.84169
5.00112	0.00285766	0.121805	4.97975
5.00681	0.00284337	0.15052	5.11987
5.01247	0.00283289	0.179929	5.26195
5.01813	0.00282626	0.210078	5.40585
5.02377	0.0028235	0.241014	5.55137
5.02942	0.00282461	0.272789	5.69829
5.03508	0.00282949	0.305454	5.8463
5.04076	0.00283793	0.339059	5.99503
5.04646	0.00284954	0.37365	6.14396
5.05218	0.00286361	0.409265	6.29248
5.05794	0.00287905	0.445923	6.43976
5.06373	0.00289417	0.483621	6.58481
5.06954	0.00290665	0.522315	6.72638
5.07537	0.00291341	0.561911	6.86298
5.08119	0.00291085	0.602248	6.99291
5.08698	0.00289533	0.6431	7.11432
5.09271	0.002864	0.684176	7.2254
5.09834	0.00281574	0.725152	7.32454
5.10385	0.00275174	0.765707	7.4105
5.1092	0.00267531	0.805558	7.48252
5.11438	0.002591	0.84449	7.54037
5.11938	0.0025035	0.882363	7.58421
5.12422	0.00241676	0.919101	7.61448
5.12889	0.00233363	0.954688	7.63183
5.1334	0.00225591	0.989139	7.63696
5.13777	0.00218453	1.0225	7.6306
5.14201	0.00211986	1.05482	7.61344
5.14613	0.00206186	1.08616	7.58613
5.15015	0.00201031	1.1166	7.54927
5.15408	0.00196487	1.14618	7.50339
5.15793	0.0019252	1.17497	7.44896
5.16171	0.00189093	1.20302	7.38641
5.16544	0.00186176	1.2304	7.31611
5.16911	0.00183741	1.25715	7.23838
5.17275	0.00181769	1.28331	7.1535
5.17635	0.00180244	1.30894	7.0617
5.17993	0.00179158	1.33407	6.96317
5.1835	0.00178512	1.35874	6.85807
5.18707	0.00178313	1.383	6.74651
5.19064	0.00178579	1.40689	6.62854
5.19423	0.00179338	1.43045	6.50419
5.19784	0.00180636	1.45371	6.37339
5.20149	0.00182537	1.47673	6.23603
5.2052	0.00185133	1.49955	6.0919
5.20897	0.00188555	1.52224	5.94066
5.21283	0.00192998	1.54487	5.78181
5.2168	0.00198754	1.56752	5.61458
5.22093	0.0020629	1.59032	5.43785
5.22526	0.00216395	1.61345	5.2498
5.22987	0.00230556	1.6372	5.04742
5.23491	0.00252027	1.66208	4.82495
5.24071	0.00290122	1.68933	4.56885
5.24862	0.00395428	1.72409	4.22287
5.254	0.0026926	1.7462	3.99119
5.25891	0.00245135	1.76526	3.78413
5.26385	0.00247276	1.78347	3.57978
5.2684	0.00227244	1.79932	3.39656
5.27268	0.00214169	1.8135	3.2283
5.27678	0.00205195	1.82643	3.0714
5.28076	0.00198624	1.83833	2.92377
5.28463	0.00193636	1.84938	2.78404
5.28842	0.00189773	1.8597	2.65122
5.29216	0.00186755	1.86936	2.52459
5.29585	0.00184397	1.87845	2.40359
5.2995	0.00182574	1.88701	2.28776
5.30312	0.00181194	1.8951	2.17673
5.30673	0.00180191	1.90275	2.0702
5.31032	0.00179513	1.91	1.9679
5.3139	0.00179123	1.91687	1.8696
5.31748	0.00178991	1.92339	1.77511
5.32106	0.00179092	1.92958	1.68424
5.32465	0.00179408	1.93547	1.59684
5.32825	0.00179925	1.94106	1.51276
5.33186	0.00180631	1.94638	1.43188
5.33549	0.00181516	1.95144	1.35408
5.33914	0.00182574	1.95624	1.27923
5.34282	0.001838	1.96081	1.20726
5.34652	0.00185189	1.96515	1.13804
5.35026	0.0018674	1.96928	1.07151
5.35403	0.00188451	1.97319	1.00757
5.35783	0.00190321	1.97691	0.946142
5.36168	0.00192352	1.98043	0.887152
5.36557	0.00194545	1.98377	0.830526
5.36951	0.00196903	1.98694	0.776197
5.3735	0.00199429	1.98993	0.724097
5.37754	0.00202127	1.99275	0.674163
5.38164	0.00205003	1.99542	0.626332
5.3858	0.00208062	1.99793	0.580546
5.39003	0.0021131	2.00029	0.536746
5.39432	0.00214757	2.0025	0.494877
5.39869	0.0021841	2.00457	0.454884
5.40314	0.0022228	2.00651	0.416713
5.40766	0.00226376	2.00831	0.380313
5.41228	0.00230712	2.00999	0.345634
5.41698	0.002353	2.01153	0.312624
5.42179	0.00240156	2.01296	0.281237
5.42669	0.00245296	2.01426	0.251423
5.43171	0.00250738	2.01545	0.223136
5.43684	0.00256503	2.01653	0.19633
5.44209	0.00262612	2.01749	0.170959
5.44747	0.0026909	2.01834	0.146978
5.45299	0.00275966	2.01909	0.124344
