0	1	0.01	0
2	1	0.0131996	-0.00960711
2.18231	0.0911529	0.00995957	-0.0279542
2.30481	0.0612538	0.00510363	-0.0531789
2.44147	0.0683262	-0.00548703	-0.106167
2.59901	0.0787726	-0.0311834	-0.231895
2.75772	0.079357	-0.0875089	-0.503326
2.92078	0.081529	-0.213259	-1.09181
3.06431	0.0717649	-0.432797	-2.01694
3.15418	0.0449324	-0.64557	-2.71289
3.24391	0.0448678	-0.911409	-3.15023
3.32703	0.0415603	-1.16857	-2.95105
3.40302	0.037993	-1.3679	-2.25147
3.47858	0.0377819	-1.50609	-1.41294
3.56278	0.0420974	-1.59263	-0.68102
3.71332	0.0752686	-1.64102	-0.0513285
3.85891	0.0727954	-1.63365	0.125483
4.04663	0.0938641	-1.60349	0.18551
4.35696	0.155161	-1.54102	0.214155
5.02339	0.333217	-1.3792	0.276657
5.33564	0.156123	-1.2851	0.329249
5.53436	0.0993623	-1.21481	0.380488
5.65028	0.0579595	-1.16842	0.421331
5.73836	0.0440391	-1.12963	0.460502
5.81245	0.0370474	-1.09405	0.500924
5.87757	0.0325582	-1.06006	0.543913
6.01631	0.0693699	-0.976307	0.670531
6.14475	0.0642192	-0.878848	0.858679
6.2625	0.0588759	-0.761849	1.14788
6.36454	0.0510189	-0.624289	1.57729
6.45306	0.0442616	-0.458401	2.21217
6.53538	0.0411622	-0.237948	3.20704
6.61944	0.0420274	0.097267	4.85948
6.67076	0.0256625	0.379792	6.16272
6.7096	0.0194201	0.637589	7.08486
6.74877	0.0195831	0.926647	7.59763
6.78705	0.0191389	1.21452	7.33339
6.8242	0.0185768	1.46878	6.2646
6.86177	0.0187862	1.6752	4.69346
6.89602	0.0171234	1.81094	3.25596
6.93682	0.0203992	1.91493	1.90129
7.00203	0.0326065	1.99438	0.660968
7.06555	0.0317594	2.01878	0.16516
7.13558	0.0350128	2.02247	-0.0331569
7.22995	0.0471857	2.01506	-0.109902
7.37712	0.0735877	1.99693	-0.131077
7.66692	0.144898	1.95795	-0.137074
8.62074	0.476911	1.81883	-0.155558
9.55858	0.468919	1.66027	-0.1845
10.2317	0.336557	1.52498	-0.219842
10.6981	0.233219	1.41347	-0.26084
11.0315	0.166688	1.31907	-0.308296
11.2546	0.111561	1.24512	-0.356886
11.3924	0.0689082	1.19315	-0.398736
11.4919	0.0497434	1.1516	-0.437672
11.5731	0.0406048	1.1145	-0.477104
11.643	0.0349368	1.07975	-0.518433
11.7627	0.0598584	1.01233	-0.612292
11.8942	0.0657163	0.922138	-0.769325
12.0177	0.0617859	0.813021	-1.01266
12.1263	0.0542988	0.684579	-1.37743
12.22	0.0468149	0.532086	-1.91569
12.3034	0.0417342	0.340497	-2.72716
12.3914	0.0440065	0.0408275	-4.17589
12.4451	0.0268367	-0.216238	-5.4352
12.487	0.0209499	-0.466665	-6.51491
12.5249	0.0189406	-0.72952	-7.32214
12.5627	0.0188975	-1.01344	-7.61476
12.6031	0.020214	-1.312	-7.03092
12.6388	0.0178258	-1.54174	-5.7914
12.6736	0.0174241	-1.71748	-4.28566
12.7086	0.0175093	-1.84232	-2.87564
12.7538	0.022556	-1.94016	-1.53603
12.8231	0.0346706	-2.00525	-0.464027
12.8865	0.0316812	-2.0214	-0.0902443
12.9617	0.0375987	-2.02155	0.0640315
13.067	0.0526819	-2.0113	0.119462
13.2403	0.0866523	-1.9891	0.133069
13.6184	0.18905	-1.93753	0.139474
15.2767	0.82913	-1.675	0.181388
16.0396	0.381449	-1.52281	0.220543
16.5109	0.235653	-1.40961	0.262523
16.841	0.165044	-1.31552	0.310373
17.0609	0.109988	-1.24215	0.359097
17.1961	0.0675661	-1.19091	0.400713
17.2944	0.0491519	-1.14966	0.439629
17.3749	0.0402609	-1.11271	0.479131
17.4443	0.0347077	-1.07804	0.520584
17.5694	0.0625182	-1.007	0.62054
17.7001	0.0653779	-0.915962	0.781506
17.8229	0.0614002	-0.805665	1.03127
17.9305	0.0538074	-0.675934	1.405
18.0233	0.0464079	-0.521635	1.95641
18.1065	0.0415646	-0.326537	2.79097
18.1937	0.0436195	-0.0227959	4.26566
18.2451	0.0257059	0.227157	5.48649
18.2868	0.0208465	0.478376	6.55928
18.3246	0.0189019	0.742084	7.34939
18.3623	0.0188419	1.02563	7.61061
18.4032	0.020453	1.32653	6.97475
18.4385	0.0176619	1.55182	5.71896
18.4731	0.0172986	1.72388	4.22065
18.5083	0.0176084	1.84717	2.81444
18.5543	0.023	1.9441	1.47671
18.6219	0.0337619	2.00555	0.457541
18.6851	0.0315965	2.02142	0.088395
18.7604	0.0376884	2.02147	-0.0647909
18.8662	0.0528588	2.01113	-0.119685
19.0403	0.0870866	1.9888	-0.133121
