0	1	1	0
0.1	0.904837	0.9	-0.00483742
0.2	0.818731	0.81	-0.00873075
0.3	0.740818	0.729	-0.0118182
0.4	0.67032	0.6561	-0.01422
0.5	0.606531	0.59049	-0.0160407
0.6	0.548812	0.531441	-0.0173706
0.7	0.496585	0.478297	-0.0182884
0.8	0.449329	0.430467	-0.0188618
0.9	0.40657	0.38742	-0.0191492
1	0.367879	0.348678	-0.019201
1.1	0.332871	0.313811	-0.0190605
1.2	0.301194	0.28243	-0.0187647
1.3	0.272532	0.254187	-0.0183452
1.4	0.246597	0.228768	-0.017829
1.5	0.22313	0.205891	-0.017239
1.6	0.201897	0.185302	-0.0165945
1.7	0.182684	0.166772	-0.0159117
1.8	0.165299	0.150095	-0.0152043
1.9	0.149569	0.135085	-0.0144834
2	0.135335	0.121577	-0.0137586
2.1	0.122456	0.109419	-0.0130374
2.2	0.110803	0.0984771	-0.0123261
2.3	0.100259	0.0886294	-0.0116295
2.4	0.090718	0.0797664	-0.0109515
2.5	0.082085	0.0717898	-0.0102952
2.6	0.0742736	0.0646108	-0.00966276
2.7	0.0672055	0.0581497	-0.00905578
2.8	0.0608101	0.0523348	-0.0084753
2.9	0.0550232	0.0471013	-0.00792193
3	0.0497871	0.0423912	-0.00739591
3.1	0.0450492	0.038152	-0.00689716
3.2	0.0407622	0.0343368	-0.00642537
3.3	0.0368832	0.0309032	-0.00598001
3.4	0.0333733	0.0278128	-0.00556043
3.5	0.0301974	0.0250316	-0.00516583
3.6	0.0273237	0.0225284	-0.00479532
3.7	0.0247235	0.0202756	-0.00444797
3.8	0.0223708	0.018248	-0.00412277
3.9	0.0202419	0.0164232	-0.00381871
4	0.0183156	0.0147809	-0.00353476
4.1	0.0165727	0.0133028	-0.00326988
4.2	0.0149956	0.0119725	-0.00302306
4.3	0.0135686	0.0107753	-0.0027933
4.4	0.0122773	0.00969774	-0.0025796
4.5	0.011109	0.00872796	-0.00238103
4.6	0.0100518	0.00785517	-0.00219667
4.7	0.00909528	0.00706965	-0.00202563
4.8	0.00822975	0.00636269	-0.00186706
4.9	0.00744658	0.00572642	-0.00172017
5	0.00673795	0.00515378	-0.00158417
