0	1	1	0
0.01	0.99005	0.99005	1.66251e-07
0.02	0.980199	0.980199	3.29193e-07
0.03	0.970446	0.970446	4.88877e-07
0.04	0.960789	0.96079	6.4535e-07
0.05	0.951229	0.95123	7.9866e-07
0.06	0.941765	0.941765	9.48856e-07
0.07	0.932394	0.932395	1.09598e-06
0.08	0.923116	0.923118	1.24009e-06
0.09	0.913931	0.913933	1.38122e-06
0.1	0.904837	0.904839	1.51942e-06
0.11	0.895834	0.895836	1.65473e-06
0.12	0.88692	0.886922	1.7872e-06
0.13	0.878095	0.878097	1.91687e-06
0.14	0.869358	0.86936	2.04378e-06
0.15	0.860708	0.86071	2.16798e-06
0.16	0.852144	0.852146	2.2895e-06
0.17	0.843665	0.843667	2.40839e-06
0.18	0.83527	0.835273	2.52468e-06
0.19	0.826959	0.826962	2.63843e-06
0.2	0.818731	0.818734	2.74966e-06
0.21	0.810584	0.810587	2.85841e-06
0.22	0.802519	0.802522	2.96473e-06
0.23	0.794534	0.794537	3.06865e-06
0.24	0.786628	0.786631	3.17021e-06
0.25	0.778801	0.778804	3.26944e-06
0.26	0.771052	0.771055	3.36639e-06
0.27	0.763379	0.763383	3.46108e-06
0.28	0.755784	0.755787	3.55356e-06
0.29	0.748264	0.748267	3.64385e-06
0.3	0.740818	0.740822	3.73199e-06
0.31	0.733447	0.733451	3.81802e-06
0.32	0.726149	0.726153	3.90197e-06
0.33	0.718924	0.718928	3.98387e-06
0.34	0.71177	0.711774	4.06375e-06
0.35	0.704688	0.704692	4.14165e-06
0.36	0.697676	0.697681	4.21759e-06
0.37	0.690734	0.690739	4.29162e-06
0.38	0.683861	0.683866	4.36375e-06
0.39	0.677057	0.677061	4.43402e-06
0.4	0.67032	0.670325	4.50247e-06
0.41	0.66365	0.663655	4.56911e-06
0.42	0.657047	0.657051	4.63398e-06
0.43	0.650509	0.650514	4.6971e-06
0.44	0.644036	0.644041	4.75852e-06
0.45	0.637628	0.637633	4.81824e-06
0.46	0.631284	0.631289	4.8763e-06
0.47	0.625002	0.625007	4.93274e-06
0.48	0.618783	0.618788	4.98756e-06
0.49	0.612626	0.612631	5.04081e-06
0.5	0.606531	0.606536	5.0925e-06
0.51	0.600496	0.600501	5.14267e-06
0.52	0.594521	0.594526	5.19133e-06
0.53	0.588605	0.58861	5.23852e-06
0.54	0.582748	0.582754	5.28425e-06
0.55	0.57695	0.576955	5.32856e-06
0.56	0.571209	0.571214	5.37145e-06
0.57	0.565525	0.565531	5.41297e-06
0.58	0.559898	0.559904	5.45313e-06
0.59	0.554327	0.554333	5.49196e-06
0.6	0.548812	0.548817	5.52947e-06
0.61	0.543351	0.543356	5.56569e-06
0.62	0.537944	0.53795	5.60065e-06
0.63	0.532592	0.532597	5.63435e-06
0.64	0.527292	0.527298	5.66684e-06
0.65	0.522046	0.522051	5.69811e-06
0.66	0.516851	0.516857	5.72821e-06
0.67	0.511709	0.511714	5.75714e-06
0.68	0.506617	0.506623	5.78493e-06
0.69	0.501576	0.501582	5.81159e-06
0.7	0.496585	0.496591	5.83715e-06
0.71	0.491644	0.49165	5.86163e-06
0.72	0.486752	0.486758	5.88505e-06
0.73	0.481909	0.481915	5.90741e-06
0.74	0.477114	0.47712	5.92875e-06
0.75	0.472367	0.472373	5.94908e-06
0.76	0.467666	0.467672	5.96842e-06
0.77	0.463013	0.463019	5.98678e-06
0.78	0.458406	0.458412	6.00419e-06
0.79	0.453845	0.453851	6.02066e-06
0.8	0.449329	0.449335	6.03621e-06
0.81	0.444858	0.444864	6.05085e-06
0.82	0.440432	0.440438	6.0646e-06
0.83	0.436049	0.436055	6.07748e-06
0.84	0.431711	0.431717	6.0895e-06
0.85	0.427415	0.427421	6.10068e-06
0.86	0.423162	0.423168	6.11104e-06
0.87	0.418952	0.418958	6.12059e-06
0.88	0.414783	0.414789	6.12934e-06
0.89	0.410656	0.410662	6.13731e-06
0.9	0.40657	0.406576	6.14451e-06
0.91	0.402524	0.40253	6.15097e-06
0.92	0.398519	0.398525	6.15669e-06
0.93	0.394554	0.39456	6.16168e-06
